"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","ExternalReference","DistributionChannel","UserLanguage","Q1.2_First.Click","Q1.2_Last.Click","Q1.2_Page.Submit","Q1.2_Click.Count","Q2.1_Browser","Q2.1_Version","Q2.1_Operating.System","Q2.1_Resolution","zipcode","citizen","gender","age","faminc","faminc150","race","Q2.10_First.Click","Q2.10_Last.Click","Q2.10_Page.Submit","Q2.10_Click.Count","pid","pidlean","redist_incdiff","speedtrap","redist_taxes","redist_housing","trust_experts_univ","trust_econ_multi","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","trust_8","trust_14","trust_15","trust_16","trust_17","Q46","build_control_1","build_control_6","build_control_7","build_control_5","build_control_4","build_economist_1","build_economist_6","build_economist_7","build_economist_5","build_economist_4","build_univ_1","build_univ_6","build_univ_7","build_univ_5","build_univ_4","Q14.1","educ","employment","student","marital","marital_7_TEXT","Q14.7_First.Click","Q14.7_Last.Click","Q14.7_Page.Submit","Q14.7_Click.Count","manip_econ","manip_resp","ownrent","tenure_length","housing_cost","open_ended","svy_comments","PID","psid","rnid","study","rid","RISN","opp","Q_TotalDuration","beforeafter","random","gc","term","zip","Quota"
"1/9/18 14:39","1/9/18 14:43",0,100,261,1,"1/9/18 14:43","R_29c6rSj65QEfbFD",NA,"anonymous","EN",9.224,9.224,10.961,1,"Safari iPhone","10","iPhone","375x667",52003,1,2,100,9,NA,"1",3.467,3.482,4.214,2,1,NA,9,4,1,1,"5,6","4",2,4,3,4,4,1,1,3,2,1,2,"1,4,7,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,2,2,NA,6,1,3,2,"",0.926,0.937,1.717,2,1,1,4,2012,4,"I generally trust politicians individually but not as a whole.","I have none.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",261,1,2059373,1,"",52003,NA
"1/9/18 14:38","1/9/18 14:43",0,100,272,1,"1/9/18 14:43","R_1cYUMeVSjl0S7FA",NA,"anonymous","EN",4.644,4.644,7.146,1,"Firefox","56","Windows NT 10.0","1920x1080",83404,1,1,101,13,NA,"1",1.006,1.006,1.876,1,4,2,11,4,2,2,"5","6",3,3,4,2,2,1,1,2,2,4,2,"1,5",NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,NA,NA,NA,2,6,3,1,"",0.864,0.864,1.652,1,1,1,6,2001,16,"No comments.","No comments.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",272,0,4761750,1,"",83404,NA
"1/9/18 14:38","1/9/18 14:43",0,100,295,1,"1/9/18 14:43","R_6sqrqt4xGYFNgvn",NA,"anonymous","EN",0,0,8.7,0,"Safari","9.1","Macintosh","1280x800",25508,1,1,100,12,NA,"1",1.365,1.365,2.562,1,3,3,10,4,2,4,"4,5,6","4,6,7",1,3,4,3,2,1,2,2,2,2,2,"1,6,8",NA,NA,NA,NA,NA,2,1,1,1,1,NA,NA,NA,NA,NA,NA,8,1,3,2,"",1.11,1.11,2.094,1,1,1,5,2017,4,"I am not too certain on the policy of our local governments as I just moved to this area.","Good survey.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",295,1,6718603,1,"",25508,NA
"1/9/18 14:38","1/9/18 14:43",0,100,297,1,"1/9/18 14:43","R_9MHbIwsLv6KHqNj",NA,"anonymous","EN",0,0,3.067,0,"Chrome","63.0.3239.111","Android 7.0","412x846",76112,1,1,101,4,NA,"1",1.173,1.178,1.677,2,3,3,2,4,1,1,"1","1",2,2,2,2,3,2,2,2,1,1,2,"10",NA,NA,NA,NA,NA,2,1,1,2,1,NA,NA,NA,NA,NA,NA,3,1,3,2,"",0.842,0.849,1.461,2,1,1,5,2016,4,"Road work.","No additional thoughts.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",297,0,2252399,1,"",76112,NA
"1/9/18 14:40","1/9/18 14:43",0,100,210,1,"1/9/18 14:43","R_1qfjGzAG8R6P85f",NA,"anonymous","EN",0,0,2.223,0,"Chrome","63.0.3239.84","Windows NT 10.0","1920x1080",37620,1,2,100,1,NA,"1",1.105,1.881,3.029,2,1,NA,8,4,1,4,"6","4",2,3,4,4,4,2,3,2,2,2,3,"8",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,1,"",1.407,1.407,2.487,1,1,1,5,2012,3,"None","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",210,0,2767814,4,"Speeder",37620,NA
"1/9/18 14:38","1/9/18 14:43",0,100,307,1,"1/9/18 14:43","R_2SleWCyK0uBwLsm",NA,"anonymous","EN",0,0,6.187,0,"Firefox","57","Macintosh","1280x800",58501,1,2,101,10,NA,"4",1.464,1.464,2.423,1,2,NA,9,4,1,5,"6","4",2,2,3,2,2,2,2,2,2,2,2,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,2,NA,6,2,3,2,"",1.215,1.215,2.551,1,1,1,4,2012,7,"I agree with what they are doing.","I don't have any thoughts on the survey that I can think of.  It was interesting to think about these things.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",307,1,5123423,1,"",58501,NA
"1/9/18 14:40","1/9/18 14:43",0,100,213,1,"1/9/18 14:43","R_2atBmSD2VyPsW8Q",NA,"anonymous","EN",0,0,3.025,0,"Chrome","63.0.3239.132","Windows NT 10.0","1920x1080",34602,1,1,100,4,NA,"1",0.943,0.943,1.714,1,2,NA,10,4,2,1,"5","4",2,2,3,3,3,1,2,2,3,3,2,"1,9",4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,"",1.464,1.464,2.312,1,3,1,4,2016,5,"n/a","n/a",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",213,1,2364910,4,"Speeder",34602,NA
"1/9/18 14:39","1/9/18 14:43",0,100,265,1,"1/9/18 14:43","R_ZpCWt034g7GMzU5",NA,"anonymous","EN",5.102,5.336,6.099,2,"Safari iPhone","11","iPhone","375x667",30609,1,1,99,4,NA,"1",1.3,1.312,1.691,2,1,NA,8,4,1,5,"1","1",3,3,3,2,4,2,1,1,1,2,3,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,NA,3,2,1,1,"",1.208,1.693,2.239,3,1,1,5,2016,4,"The city government is over-obsessed with what is going on with the university, to the detriment of the rest of the city.","N/A",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",265,0,7060370,1,"",30609,NA
"1/9/18 14:38","1/9/18 14:43",0,100,295,1,"1/9/18 14:43","R_25uvTzG0QwC5V1Y",NA,"anonymous","EN",0,0,2.14,0,"Chrome","63.0.3239.84","Windows NT 10.0","1920x1080",90038,1,1,100,1,NA,"3",1.033,1.033,1.921,1,1,NA,2,4,1,5,"1","6",2,2,4,4,4,2,4,3,2,3,4,"7",1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,"",0.944,0.944,1.668,1,1,1,6,1989,8,"There should be more housing for the poor.","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",295,0,9771547,1,"",90038,NA
"1/9/18 14:38","1/9/18 14:43",0,100,338,1,"1/9/18 14:43","R_3n2EvICIadCgMlN",NA,"anonymous","EN",0,0,1.821,0,"Chrome","63.0.3239.132","Windows NT 6.1","1536x864",97420,1,2,101,13,NA,"1",1.182,1.182,2.439,1,1,NA,2,4,1,4,"1","1",1,1,3,4,4,2,2,2,1,1,2,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,NA,3,7,3,1,"",1.13,1.13,2.157,1,1,1,5,2017,3,"I'm actually pretty pleased with what they've been able to do with some tricky areas. We have a fairly large homeless population but they've made a really great effort to start to get people into housing in various forms. Coming from a large city to a smaller town with some definite problems, it's good to see that such strong efforts are being made to help people, even with limited funding.","Everything worked fine.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",338,1,7841693,1,"",97420,NA
"1/9/18 14:38","1/9/18 14:43",0,100,306,1,"1/9/18 14:43","R_tJWG88sKgWohii5",NA,"anonymous","EN",2.449,2.449,4.804,1,"Chrome","63.0.3239.132","Windows NT 6.1","1366x768",23860,1,1,102,4,NA,"1",2.073,2.073,3.504,1,1,NA,8,4,1,4,"6","4,6,7",2,2,2,2,2,2,2,2,2,2,2,"3",3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,3,5,"",2.494,2.494,3.887,1,3,1,5,2017,2,"i don't really follow local government.","no thoughts on it",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",306,1,9738806,1,"",23860,NA
"1/9/18 14:38","1/9/18 14:43",0,100,307,1,"1/9/18 14:43","R_1gFNeuljEyIUCT9",NA,"anonymous","EN",0,0,9.554,0,"MSIE","11","Windows NT 6.1","1920x1080",2453,1,1,88,6,NA,"1",1.178,1.178,2.114,1,1,NA,8,4,1,4,"5","1",2,2,2,2,3,2,2,1,3,1,4,"1,4,6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,4,NA,6,1,3,2,"",1.963,1.963,2.891,1,1,1,5,2014,6,"I live in Massachusetts (for the past 4 years after living in the Midwest) and I love the liberal, government is to serve the people local government (state on down) here. ","Demographics vs. feeling toward liberal government policy and trust?",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",307,1,4922614,1,"",2453,NA
"1/9/18 14:39","1/9/18 14:43",0,100,246,1,"1/9/18 14:43","R_3s0nQcLVZPTeQca",NA,"anonymous","EN",0,0,1.592,0,"Chrome","63.0.3239.84","Linux x86_64","1600x900",55425,1,2,100,12,NA,"1",1.03,1.03,1.972,1,4,1,2,4,1,1,"4,5,6","4,6,7",4,4,4,4,4,4,2,4,4,4,4,"1,5,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,2,5,NA,3,3,3,7,"Co-habitating",1.344,7.624,7.884,4,1,1,6,2010,11,"Death to capitalism! Death to all governments! Anarcho-Communism is the only way!","Thank you!",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",246,1,9496711,1,"",55425,NA
"1/9/18 14:39","1/9/18 14:43",0,100,289,1,"1/9/18 14:43","R_UW5mTfN567jNyW5",NA,"anonymous","EN",0,0,12.537,0,"Chrome","63.0.3239.84","Macintosh","1280x800",90290,1,2,101,4,NA,"1",7.232,7.232,8.458,1,1,NA,8,4,1,1,"1","4",2,2,3,4,4,2,2,2,1,2,2,"1,4,5,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,2,NA,7,4,3,1,"",1.392,2.618,4.211,2,1,1,5,2013,6,"Cost of living in Los Angeles County is too high.","N/A",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",289,1,2667465,1,"",90290,NA
"1/9/18 14:38","1/9/18 14:43",0,100,317,1,"1/9/18 14:43","R_2wajwXweMko1c02",NA,"anonymous","EN",0,0,4.764,0,"Chrome","63.0.3239.132","Windows NT 10.0","1366x768",53715,1,1,100,1,NA,"4",1.317,1.317,2.41,1,1,NA,8,4,1,4,"1","1",2,3,3,3,3,2,2,1,1,1,3,"1,4,5,6,7",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,1,"",4.584,4.584,5.62,1,1,1,5,2017,4,"The policies and priorities of my local government should better take into account the needs and desires of the constituents, particularly when it concerns housing for recent college grads","very interesting!",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",317,1,3453332,1,"",53715,NA
"1/9/18 14:40","1/9/18 14:44",0,100,230,1,"1/9/18 14:44","R_1IiJMAMs8hxJxgt",NA,"anonymous","EN",0,0,1.472,0,"Firefox","57","Windows NT 10.0","1920x1080",94015,1,1,100,9,NA,"4",1.917,1.917,2.814,1,1,NA,10,4,1,4,"1","4,6",2,2,3,3,2,1,2,2,1,3,2,"1,4,5,6,7",NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,5,1,3,2,"",1.983,1.983,3.332,1,1,1,4,2017,9,"Local governments have done a good job. Unfortunately, it's the national level that is bad.","Good survey",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",230,0,7974142,1,"",94015,NA
"1/9/18 14:38","1/9/18 14:44",0,100,341,1,"1/9/18 14:44","R_21nW5Bdu2dpKLTk",NA,"anonymous","EN",0,0,14.228,0,"Chrome","63.0.3239.132","Macintosh","1920x1200",88124,1,2,100,4,NA,"1",1.429,1.429,2.778,1,2,NA,9,4,2,1,"1","4,6,7",4,4,4,4,4,2,2,3,2,3,3,"1,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,NA,5,1,3,2,"",1.391,1.391,2.609,1,1,1,4,2011,3,"Our town needs to concentrate more on activities for its teenaged population so that they have more activities in after school hours.","none",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",341,0,3462033,1,"",88124,NA
"1/9/18 14:38","1/9/18 14:44",0,100,348,1,"1/9/18 14:44","R_1hApfq5MHHTLUP4",NA,"anonymous","EN",0,0,19.406,0,"Chrome","63.0.3239.132","Windows NT 10.0","1920x1080",62650,1,1,102,6,NA,"1",1.176,1.176,2.219,1,3,2,11,4,2,5,"5,6","6",2,2,2,2,2,1,2,2,3,3,3,"3",NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,1,3,5,"",2.025,2.025,2.95,1,1,1,4,2000,5,"They need to spen more money on upgrading the school buildings","none",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",348,0,6611553,1,"",62650,NA
"1/9/18 14:39","1/9/18 14:44",0,100,303,1,"1/9/18 14:44","R_30vjzjoSBZ9DbyS",NA,"anonymous","EN",0,0,4.278,0,"Chrome","63.0.3239.132","Windows NT 10.0","1536x864",97401,1,1,99,6,NA,"1,4",1.865,2.945,4.5,2,1,NA,8,4,1,4,"1","1",1,2,4,3,3,2,2,1,1,1,3,"1,7",3,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,3,1,"",6.044,6.044,10.443,1,1,1,5,2017,2,"I feel my local government is very democratic/liberal and creates laws with benefiting the homeless in mind. They a also very concerned about the environment and create laws with climate change and reducing pollution in mind","I thought it worked just fine",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",303,0,5098962,1,"",97401,NA
"1/9/18 14:43","1/9/18 14:44",0,100,61,1,"1/9/18 14:44","R_2CfGVC3MmQ6179B",NA,"anonymous","EN",0,0,6.229,0,"Chrome","63.0.3239.132","Windows NT 6.1","1920x1080",98043,1,4,100,13,NA,"1",0.94,0.94,1.626,1,1,NA,8,3,3,5,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",61,1,2428954,4,"attn",98043,NA
"1/9/18 14:39","1/9/18 14:44",0,100,302,1,"1/9/18 14:44","R_1IDYXzHZqBl3Non",NA,"anonymous","EN",0,0,5.493,0,"Firefox","52","Windows NT 5.1","1280x960",60432,1,1,100,2,NA,"1",1.185,1.185,2.358,1,2,NA,8,4,1,4,"5,6","4,6",3,4,4,3,4,2,2,2,2,2,3,"4",NA,NA,NA,NA,NA,4,3,2,2,2,NA,NA,NA,NA,NA,NA,3,1,3,1,"",1.075,1.075,2.838,1,1,1,4,1990,6,"Local government needs more funding.","none",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",302,1,3515087,1,"",60432,NA
"1/9/18 14:40","1/9/18 14:44",0,100,253,1,"1/9/18 14:44","R_2VL6UjJZELG4TqR",NA,"anonymous","EN",0,0,1.922,0,"Chrome","63.0.3239.132","Macintosh","1440x900",93313,1,1,100,13,NA,"1",1.57,1.57,2.845,1,1,NA,2,4,1,1,"1","1",3,2,3,4,4,2,2,2,1,1,2,"1,5",NA,NA,NA,NA,NA,1,1,1,4,5,NA,NA,NA,NA,NA,NA,5,2,3,1,"",1.355,1.355,3.047,1,1,1,5,2016,5,"We need more housing for those living in poverty.","N/A",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",253,0,8715868,1,"",93313,NA
"1/9/18 14:38","1/9/18 14:44",0,100,347,1,"1/9/18 14:44","R_2bUyv6DbS0N2zuo",NA,"anonymous","EN",0,0,4.447,0,"Edge","14.14393","Windows NT 10.0","1280x720",38732,1,2,100,2,NA,"2",1.484,1.484,3.298,1,1,NA,10,4,3,1,"1","6",3,3,4,2,2,2,2,2,2,4,2,"1",3,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,1,"",1.859,1.859,3.269,1,2,2,5,2008,2,"N/A","N/A",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",347,1,2459442,1,"",38732,NA
"1/9/18 14:40","1/9/18 14:44",0,100,258,1,"1/9/18 14:44","R_Q6WmCGw4BaIsbdL",NA,"anonymous","EN",0,0,3.651,0,"Chrome","63.0.3239.84","Windows NT 10.0","1920x1080",74011,1,1,102,12,NA,"1",1.315,1.315,2.308,1,3,2,11,4,2,6,"5","4",3,4,4,3,4,1,1,3,4,3,2,"3",NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,NA,NA,NA,NA,3,4,3,1,"",1.156,1.156,2.376,1,1,1,5,2013,4,"The priorities and policies of my local government is to attract new businesses while trying to maintain a ""small town"" look and feel.","n/a",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",258,0,3728179,1,"",74011,NA
"1/9/18 14:38","1/9/18 14:44",0,100,330,1,"1/9/18 14:44","R_3EtIYs1c2vNsWEK",NA,"anonymous","EN",0,0,11.362,0,"Firefox","57","Windows NT 6.3","1280x800",46268,1,2,100,12,NA,"1",1.052,1.052,2.738,1,1,NA,2,4,2,1,"6","1",2,2,4,4,4,1,1,2,1,2,4,"1,4,6,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,NA,3,1,3,1,"",1.311,1.311,3.007,1,1,1,5,2016,3,"I think that our government should be more focused on preserving the environment than it currently is. ","I thought it was pretty straightforward.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",330,0,7982422,1,"",46268,NA
"1/9/18 14:39","1/9/18 14:44",0,100,297,1,"1/9/18 14:44","R_pJF6rmT1grmklln",NA,"anonymous","EN",0,0,3.234,0,"Chrome","63.0.3239.132","Windows NT 10.0","1366x768",95355,1,1,99,2,NA,"3",1.188,1.188,2.072,1,1,NA,2,4,1,1,"6","7",3,3,4,3,4,1,2,3,3,3,3,"4,5,6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,5,1,5,1,"",2.732,2.732,4.008,1,1,3,5,2017,7,"I don't partake in any local government issues.","n/a",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",297,1,1816386,1,"",95355,NA
"1/9/18 14:39","1/9/18 14:44",0,100,324,1,"1/9/18 14:44","R_1jkNVZfYTIatVYx",NA,"anonymous","EN",0,0,4.579,0,"Firefox","57","Windows NT 6.3","1366x768",42103,1,2,100,12,NA,"1",1.89,1.89,3.291,1,3,1,2,4,1,1,"1","4,6",2,3,4,2,3,1,1,2,2,2,4,"1,4,6,7,9",NA,NA,NA,NA,NA,2,2,2,4,1,NA,NA,NA,NA,NA,NA,5,7,3,1,"",3.251,3.251,5.134,1,2,2,5,2017,3,"There needs to be an influx of the local job market. Yes there are tons of jobs here but hardly any pay more than $9 an hour and most are part time only. This makes it impossible to make it unless your working multiple jobs. ","I don't have any other thoughts.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",324,0,2431263,1,"",42103,NA
"1/9/18 14:38","1/9/18 14:44",0,100,349,1,"1/9/18 14:44","R_2xAe6nHbs3Sb8pe",NA,"anonymous","EN",0,0,2.628,0,"Chrome","63.0.3239.84","Windows NT 6.1","1536x960",70529,1,1,101,10,NA,"1",1.848,1.848,2.709,1,2,NA,11,4,2,2,"6","7",2,2,2,3,3,1,3,2,3,3,3,"3",2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,2,"",2.42,2.42,3.975,1,3,3,4,2013,14,"no comment","no comment",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",349,0,4208817,1,"",70529,NA
"1/9/18 14:38","1/9/18 14:44",0,100,355,1,"1/9/18 14:44","R_2dzskkwWyeoL5l7",NA,"anonymous","EN",0,0,2.469,0,"Chrome","63.0.3239.132","Windows NT 10.0","1440x900",60477,1,2,100,1,NA,"1",1.433,1.433,2.454,1,1,NA,8,4,1,1,"1","4,6",3,4,4,4,4,2,2,3,2,1,4,"1,5,7",NA,NA,NA,NA,NA,2,2,1,1,4,NA,NA,NA,NA,NA,NA,5,2,3,1,"",1.14,1.14,2.056,1,1,1,4,2010,3,"I want there to be much more focus on affordable housing for people who aren't getting subsidies than there is.","I had no issues with the survey.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",355,0,6706343,1,"",60477,NA
"1/9/18 14:39","1/9/18 14:44",0,100,307,1,"1/9/18 14:44","R_3dHen4jePuURqBl",NA,"anonymous","EN",0,0,5.062,0,"Chrome","63.0.3239.132","Windows NT 6.1","1920x1080",71129,1,1,101,6,NA,"1",1.814,1.814,2.802,1,3,2,11,4,2,2,"5","6",3,3,2,3,3,2,2,2,2,2,2,"3",5,5,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,2,"",2.07,2.07,3.174,1,1,2,4,2017,7,"I do not feel the government is responsible for the well being of its people but can help wherever needed.","Great survey!",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",307,0,5572206,1,"",71129,NA
"1/9/18 14:39","1/9/18 14:44",0,100,337,1,"1/9/18 14:44","R_2b1R2SO8CKJpf3G",NA,"anonymous","EN",2.691,2.691,7.226,1,"Chrome","63.0.3239.132","Windows NT 6.3","1280x720",27403,1,1,101,13,NA,"1",0.783,0.783,1.501,1,3,3,8,4,1,1,"6","4,6,7",2,4,4,4,4,2,3,3,3,3,3,"3",5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,1,"",0.999,0.999,1.905,1,1,3,5,2017,4,"They keep building new shopping centers and apartment buildings in my city and the old ones just sit there unused.  A company called Koury Construction basically owns our town, so that's that.","n/a, ty",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",337,1,8229923,1,"",27403,NA
"1/9/18 14:38","1/9/18 14:44",0,100,354,1,"1/9/18 14:44","R_1KOwDCRlLlb5dVT",NA,"anonymous","EN",0,0,5.167,0,"Chrome","63.0.3239.84","Windows NT 6.1","1920x1080",31316,1,2,101,2,NA,"1",1.34,2.432,2.803,2,4,3,2,4,1,1,"1","1",3,3,4,3,3,1,2,2,1,2,4,"7",NA,NA,NA,NA,NA,5,4,4,2,1,NA,NA,NA,NA,NA,NA,2,8,3,2,"",1.04,1.04,2.073,1,2,3,4,2015,6,"I haven't really paid attention too much to my local government honestly. I know there is a lot of low income families that have trouble affording homes in the area. ","I enjoyed taking this survey, I hope it helps in your efforts to come up with more ideas to help lower income families. ",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",354,1,3047604,1,"",31316,NA
"1/9/18 14:41","1/9/18 14:44",0,100,166,1,"1/9/18 14:44","R_1Qn3dNgscH42vX8",NA,"anonymous","EN",0.678,0.678,1.385,1,"Safari iPhone","11","iPhone","375x667",40915,1,2,100,6,NA,"1",0.798,0.808,1.252,2,2,NA,9,4,1,4,"5","6",3,3,2,2,3,1,3,2,2,3,2,"4,5,6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,1,NA,6,1,3,2,"",2.326,2.961,3.013,3,2,2,4,2015,4,"None ","None ",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",166,1,6497296,4,"Speeder",40915,NA
"1/9/18 14:38","1/9/18 14:44",0,100,344,1,"1/9/18 14:44","R_3Euq9JUlFp6hM37",NA,"anonymous","EN",0,0,4.276,0,"Chrome","63.0.3239.132","Windows NT 6.1","1920x1080",21061,1,2,102,11,11,"1",3.18,15.259,16.493,3,2,NA,11,4,2,2,"5","6",2,4,4,2,2,1,2,2,4,3,2,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,2,2,NA,5,1,3,2,"",1.521,1.521,2.972,1,1,3,4,1998,5,"My local government (county) rightly focuses its energies on keeping taxes low, education, road maintenance, the environment and law enforcement. ","No additional thoughts. ",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",344,0,1192480,1,"",21061,NA
"1/9/18 14:38","1/9/18 14:44",0,100,362,1,"1/9/18 14:44","R_0Mz72m1EM3zGaIh",NA,"anonymous","EN",0,0,2.464,0,"Firefox","57","Windows NT 10.0","1920x1080",94116,1,1,100,2,NA,"4",1.489,1.489,2.252,1,1,NA,2,4,1,1,"1","1",1,1,4,4,4,3,3,1,1,1,4,"1,4,5,6,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,1,3,NA,5,7,3,1,"",1.004,1.004,1.842,1,1,1,5,2005,5,"I feel my local government is doing too much to help the tech companies and outsiders instead, when it should be helping/retaining the city's natives that should be the priority instead.","Simple enough",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",362,1,3028682,1,"",94116,NA
"1/9/18 14:39","1/9/18 14:44",0,100,328,1,"1/9/18 14:44","R_cZ1M1jZ1DfLLcul",NA,"anonymous","EN",0,0,17.308,0,"Chrome","63.0.3239.132","Windows NT 10.0","1280x720",8505,1,2,102,4,NA,"1",6.586,7.35,9.002,2,3,2,10,4,2,5,"5","4",3,3,3,3,3,2,3,2,2,3,3,"3",NA,NA,NA,NA,NA,2,2,3,2,2,NA,NA,NA,NA,NA,NA,3,1,3,5,"",1.981,1.981,3.405,1,1,1,5,2013,5,"none","n/a",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",328,1,6241350,1,"",8505,NA
"1/9/18 14:38","1/9/18 14:44",0,100,369,1,"1/9/18 14:44","R_bQuaFruVWl5an6N",NA,"anonymous","EN",0,0,6.96,0,"Chrome","63.0.3239.84","Macintosh","1280x800",15001,1,1,101,6,NA,"1",1.225,1.225,2.471,1,3,3,10,4,2,5,"1","1",2,4,4,2,3,1,2,2,2,2,2,"3",NA,NA,NA,NA,NA,2,2,2,2,1,NA,NA,NA,NA,NA,NA,5,1,3,2,"",1.299,1.299,2.673,1,1,1,4,2013,6,"I am happy with the job that our local government does.","none",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",369,0,2096677,1,"",15001,NA
"1/9/18 14:39","1/9/18 14:44",0,100,319,1,"1/9/18 14:44","R_2QA0F2MmJ87lENg",NA,"anonymous","EN",0,0,5.494,0,"Chrome","63.0.3239.132","Windows NT 10.0","1600x900",99141,1,1,101,6,NA,"1",1.637,1.637,3.149,1,3,1,8,4,1,4,"1","4",2,3,4,2,4,1,2,2,2,2,3,"1,4,6,7",3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,1,"",1.55,1.55,2.669,1,3,3,4,2017,6,"I think local governments just wait for complaints to act and are not proactive","n/a- thanks",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",319,1,2619245,1,"",99141,NA
